,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,
2013-08-16,1903.719970703125,1927.5899658203125,1901.699951171875,1920.1099853515625,1920.1099853515625,348500.0,544.77001953125,549.7899780273438,544.5999755859375,548.7899780273438,548.7899780273438,397000.0
2013-08-19,1917.3199462890625,1918.7099609375,1909.800048828125,1917.6400146484375,1917.6400146484375,302100.0,550.75,551.219970703125,549.3499755859375,550.489990234375,550.489990234375,396200.0
2013-08-20,1910.300048828125,1923.4200439453125,1885.9300537109375,1887.8499755859375,1887.8499755859375,350400.0,550.0,551.4600219726562,537.5599975585938,537.5700073242188,537.5700073242188,516300.0
2013-08-21,1891.010009765625,1894.739990234375,1863.5999755859375,1867.4599609375,1867.4599609375,411200.0,540.2100219726562,540.7100219726562,523.9299926757812,530.5399780273438,530.5399780273438,503900.0
2013-08-22,1847.93994140625,1858.5,1838.52001953125,1849.1199951171875,1849.1199951171875,425900.0,524.8699951171875,525.0599975585938,514.6400146484375,517.6400146484375,517.6400146484375,461300.0
2013-08-23,1861.5799560546875,1876.1400146484375,1854.6700439453125,1870.1600341796875,1870.1600341796875,375000.0,523.5499877929688,529.3800048828125,523.5499877929688,529.1900024414062,529.1900024414062,321600.0
2013-08-26,1876.5899658203125,1890.3800048828125,1876.5899658203125,1887.8599853515625,1887.8599853515625,316300.0,532.4299926757812,533.9099731445312,532.3699951171875,533.72998046875,533.72998046875,332500.0
2013-08-27,1883.7099609375,1896.6300048828125,1881.43994140625,1885.8399658203125,1885.8399658203125,409300.0,533.5,533.9400024414062,523.9199829101562,524.3900146484375,524.3900146484375,384900.0
2013-08-28,1862.510009765625,1885.3499755859375,1861.56005859375,1884.52001953125,1884.52001953125,378300.0,514.5900268554688,519.7999877929688,511.6499938964844,517.4400024414062,517.4400024414062,387600.0
2013-08-29,1892.030029296875,1914.9000244140625,1891.5899658203125,1907.5400390625,1907.5400390625,301700.0,520.9299926757812,523.1900024414062,520.3599853515625,520.3699951171875,520.3699951171875,301600.0
2013-08-30,1918.9100341796875,1926.3699951171875,1910.3699951171875,1926.3599853515625,1926.3599853515625,300900.0,522.1099853515625,523.0399780273438,515.8300170898438,516.739990234375,516.739990234375,399600.0
2013-09-02,1925.3199462890625,1932.4599609375,1921.010009765625,1924.81005859375,1924.81005859375,244000.0,518.6199951171875,525.1900024414062,518.6199951171875,525.1799926757812,525.1799926757812,316000.0
2013-09-03,1934.239990234375,1940.989990234375,1928.0899658203125,1933.739990234375,1933.739990234375,300100.0,527.7100219726562,529.2000122070312,525.7000122070312,525.8900146484375,525.8900146484375,343800.0
2013-09-04,1929.5999755859375,1938.260009765625,1921.9300537109375,1933.030029296875,1933.030029296875,284200.0,526.9500122070312,527.239990234375,525.22998046875,526.1599731445312,526.1599731445312,348300.0
2013-09-05,1943.6600341796875,1954.2099609375,1937.8199462890625,1951.6500244140625,1951.6500244140625,286700.0,529.1900024414062,529.6699829101562,527.97998046875,528.0599975585938,528.0599975585938,351600.0
2013-09-06,1954.1099853515625,1962.1500244140625,1949.010009765625,1955.31005859375,1955.31005859375,325000.0,529.75,530.1400146484375,523.030029296875,523.77001953125,523.77001953125,457600.0
2013-09-09,1964.0899658203125,1974.6700439453125,1962.6199951171875,1974.6700439453125,1974.6700439453125,270700.0,526.6699829101562,526.8499755859375,520.219970703125,521.1099853515625,521.1099853515625,469200.0
2013-09-10,1978.0799560546875,1994.06005859375,1974.5899658203125,1994.06005859375,1994.06005859375,264300.0,523.8499755859375,524.22998046875,520.530029296875,523.1500244140625,523.1500244140625,317300.0
2013-09-11,1995.9599609375,2003.8499755859375,1987.4000244140625,2003.8499755859375,2003.8499755859375,299400.0,526.3800048828125,529.3400268554688,526.280029296875,529.3400268554688,529.3400268554688,278300.0
2013-09-12,2004.6700439453125,2017.47998046875,1995.1600341796875,2004.06005859375,2004.06005859375,359300.0,530.8699951171875,532.239990234375,527.6599731445312,529.5800170898438,529.5800170898438,290200.0
2013-09-13,1994.949951171875,2004.8699951171875,1992.260009765625,1994.3199462890625,1994.3199462890625,253900.0,530.6900024414062,531.760009765625,530.3400268554688,530.8900146484375,530.8900146484375,247200.0
2013-09-16,2011.68994140625,2018.02001953125,2004.449951171875,2013.3699951171875,2013.3699951171875,248500.0,528.8400268554688,529.4000244140625,526.2000122070312,526.2000122070312,526.2000122070312,245500.0
2013-09-17,2009.31005859375,2009.31005859375,1994.31005859375,2005.5799560546875,2005.5799560546875,264700.0,527.5399780273438,528.1699829101562,525.760009765625,527.1099853515625,527.1099853515625,221800.0
2013-09-23,2000.719970703125,2015.1800537109375,1994.77001953125,2009.4100341796875,2009.4100341796875,249500.0,528.9099731445312,529.97998046875,526.77001953125,527.0700073242188,527.0700073242188,258500.0
2013-09-24,2001.510009765625,2011.1099853515625,1990.3599853515625,2007.0999755859375,2007.0999755859375,309400.0,527.3099975585938,528.8900146484375,523.8400268554688,527.2899780273438,527.2899780273438,304100.0
2013-09-25,2004.530029296875,2006.8800048828125,1988.8699951171875,1998.06005859375,1998.06005859375,294800.0,528.9500122070312,529.5599975585938,525.510009765625,527.27001953125,527.27001953125,284300.0
2013-09-26,1992.0999755859375,2007.3199462890625,1991.0999755859375,2007.3199462890625,2007.3199462890625,255600.0,528.5900268554688,532.9600219726562,528.5900268554688,532.8300170898438,532.8300170898438,268900.0
2013-09-27,2012.260009765625,2016.3399658203125,2008.25,2011.800048828125,2011.800048828125,282300.0,535.2100219726562,537.7000122070312,535.0399780273438,537.5,537.5,293700.0
2013-09-30,2002.02001953125,2005.4100341796875,1994.219970703125,1996.9599609375,1996.9599609375,292800.0,538.0,538.0,534.489990234375,534.8900146484375,534.8900146484375,297000.0
2013-10-01,1997.6199951171875,2012.52001953125,1991.219970703125,1998.8699951171875,1998.8699951171875,281300.0,534.0900268554688,536.010009765625,524.8599853515625,530.3499755859375,530.3499755859375,352700.0
2013-10-02,2012.0699462890625,2012.8199462890625,1999.02001953125,1999.469970703125,1999.469970703125,238300.0,534.260009765625,534.8300170898438,531.7899780273438,532.02001953125,532.02001953125,288900.0
2013-10-04,1999.9200439453125,2004.6500244140625,1985.6300048828125,1996.97998046875,1996.97998046875,241100.0,531.6799926757812,532.9400024414062,527.8800048828125,532.010009765625,532.010009765625,287100.0
2013-10-07,1997.1700439453125,2002.6099853515625,1991.02001953125,1994.4200439453125,1994.4200439453125,249800.0,533.7899780273438,534.5599975585938,528.4299926757812,528.4400024414062,528.4400024414062,300700.0
2013-10-08,1987.969970703125,2002.780029296875,1981.2099609375,2002.760009765625,2002.760009765625,329600.0,527.510009765625,528.8300170898438,525.0700073242188,528.8300170898438,528.8300170898438,315900.0
2013-10-10,2000.9100341796875,2010.0,1997.6600341796875,2001.4000244140625,2001.4000244140625,222700.0,528.5,531.4500122070312,528.5,529.0399780273438,529.0399780273438,304400.0
2013-10-11,2018.010009765625,2028.1099853515625,2012.6600341796875,2024.9000244140625,2024.9000244140625,254300.0,534.3300170898438,534.7100219726562,532.2999877929688,532.5999755859375,532.5999755859375,318000.0
2013-10-14,2026.0699462890625,2026.7900390625,2019.6500244140625,2020.27001953125,2020.27001953125,220700.0,534.5800170898438,534.6699829101562,531.5,531.6599731445312,531.6599731445312,352100.0
2013-10-15,2034.68994140625,2045.5,2033.8399658203125,2040.9599609375,2040.9599609375,233600.0,534.280029296875,535.3200073242188,532.5,533.1199951171875,533.1199951171875,363000.0
2013-10-16,2040.030029296875,2049.5,2033.75,2034.6099853515625,2034.6099853515625,267500.0,534.9000244140625,535.489990234375,524.5499877929688,525.6799926757812,525.6799926757812,411600.0
2013-10-17,2051.18994140625,2052.43994140625,2035.9599609375,2040.6099853515625,2040.6099853515625,306900.0,530.0900268554688,530.1500244140625,519.9299926757812,521.52001953125,521.52001953125,347500.0
2013-10-18,2046.56005859375,2052.39990234375,2041.3599853515625,2052.39990234375,2052.39990234375,257600.0,522.510009765625,525.6900024414062,521.5999755859375,525.6900024414062,525.6900024414062,294300.0
2013-10-21,2054.159912109375,2060.179931640625,2047.8299560546875,2053.010009765625,2053.010009765625,281900.0,527.969970703125,529.3900146484375,526.7100219726562,529.3400268554688,529.3400268554688,286300.0
2013-10-22,2051.010009765625,2056.1201171875,2045.449951171875,2056.1201171875,2056.1201171875,378800.0,530.260009765625,531.9000244140625,529.4000244140625,531.8900146484375,531.8900146484375,310900.0
2013-10-23,2062.81005859375,2063.280029296875,2035.75,2035.75,2035.75,368000.0,533.989990234375,533.989990234375,525.3699951171875,525.3800048828125,525.3800048828125,339000.0
2013-10-24,2034.9599609375,2046.68994140625,2027.9300537109375,2046.68994140625,2046.68994140625,254900.0,526.2100219726562,531.0399780273438,524.3599853515625,531.030029296875,531.030029296875,323100.0
2013-10-25,2047.4599609375,2047.4599609375,2023.8199462890625,2034.3900146484375,2034.3900146484375,234800.0,533.4299926757812,534.280029296875,531.7999877929688,534.02001953125,534.02001953125,333900.0
2013-10-28,2037.280029296875,2048.139892578125,2030.9000244140625,2048.139892578125,2048.139892578125,257500.0,536.3800048828125,536.77001953125,533.9600219726562,534.97998046875,534.97998046875,332000.0
2013-10-29,2046.6700439453125,2053.780029296875,2039.4599609375,2051.760009765625,2051.760009765625,307700.0,535.9000244140625,536.1900024414062,533.469970703125,533.9099731445312,533.9099731445312,328200.0
2013-10-30,2055.0,2059.580078125,2043.9300537109375,2059.580078125,2059.580078125,263400.0,535.97998046875,538.0800170898438,535.0,537.6799926757812,537.6799926757812,347700.0
2013-10-31,2050.9599609375,2055.590087890625,2030.0899658203125,2030.0899658203125,2030.0899658203125,254500.0,537.7100219726562,537.7100219726562,532.4400024414062,532.4400024414062,532.4400024414062,313100.0
2013-11-01,2037.25,2041.22998046875,2030.5699462890625,2039.4200439453125,2039.4200439453125,294200.0,533.9000244140625,534.8699951171875,533.4099731445312,534.739990234375,534.739990234375,366500.0
2013-11-04,2035.0799560546875,2035.8399658203125,2022.9100341796875,2025.1700439453125,2025.1700439453125,235200.0,536.2100219726562,536.4600219726562,533.6300048828125,533.6400146484375,533.6400146484375,310700.0
2013-11-05,2027.6199951171875,2029.5999755859375,2010.199951171875,2013.9300537109375,2013.9300537109375,257800.0,535.0,535.219970703125,528.239990234375,528.72998046875,528.72998046875,326600.0
2013-11-06,2015.3199462890625,2023.52001953125,2011.4100341796875,2013.6700439453125,2013.6700439453125,273700.0,528.75,529.8900146484375,525.8900146484375,525.989990234375,525.989990234375,319400.0
2013-11-07,2014.8499755859375,2017.550048828125,2000.5999755859375,2004.0400390625,2004.0400390625,310900.0,527.9099731445312,527.9099731445312,520.2100219726562,520.6500244140625,520.6500244140625,344500.0
2013-11-08,1987.2099609375,1998.5899658203125,1984.8599853515625,1984.8699951171875,1984.8699951171875,287300.0,517.02001953125,521.0599975585938,515.6099853515625,515.739990234375,515.739990234375,311400.0
2013-11-11,1995.8599853515625,1995.8599853515625,1973.050048828125,1977.300048828125,1977.300048828125,286200.0,517.3699951171875,517.9199829101562,502.44000244140625,502.94000244140625,502.94000244140625,364300.0
2013-11-12,1983.93994140625,2000.4100341796875,1983.8900146484375,1995.47998046875,1995.47998046875,247400.0,504.1300048828125,510.7300109863281,504.1300048828125,510.7300109863281,510.7300109863281,288500.0
2013-11-13,1993.1600341796875,1993.1600341796875,1963.56005859375,1963.56005859375,1963.56005859375,251500.0,511.6199951171875,512.8300170898438,504.9200134277344,505.6000061035156,505.6000061035156,298300.0
2013-11-14,1980.199951171875,1981.8900146484375,1963.4200439453125,1967.56005859375,1967.56005859375,323100.0,509.3500061035156,511.8900146484375,506.8500061035156,511.75,511.75,275800.0
2013-11-15,1980.989990234375,2006.31005859375,1980.989990234375,2005.6400146484375,2005.6400146484375,264700.0,514.0700073242188,514.6699829101562,512.0,512.739990234375,512.739990234375,313000.0
2013-11-18,2014.239990234375,2018.1700439453125,2009.760009765625,2010.81005859375,2010.81005859375,314000.0,515.219970703125,515.219970703125,508.9800109863281,509.5400085449219,509.5400085449219,290400.0
2013-11-19,2009.949951171875,2033.9100341796875,2009.469970703125,2031.6400146484375,2031.6400146484375,402800.0,509.2699890136719,510.6700134277344,504.04998779296875,505.5,505.5,300500.0
2013-11-20,2028.3399658203125,2029.6099853515625,2010.739990234375,2017.239990234375,2017.239990234375,334800.0,506.1499938964844,507.0899963378906,504.0299987792969,504.1600036621094,504.1600036621094,237700.0
2013-11-21,2013.7099609375,2013.7099609375,1985.6500244140625,1993.780029296875,1993.780029296875,292700.0,504.8699951171875,504.8900146484375,499.989990234375,501.04998779296875,501.04998779296875,244900.0
2013-11-22,2002.1500244140625,2011.199951171875,1992.47998046875,2006.22998046875,2006.22998046875,351000.0,503.8900146484375,504.8599853515625,502.8900146484375,504.05999755859375,504.05999755859375,266000.0
2013-11-25,2020.0,2031.1099853515625,2015.97998046875,2015.97998046875,2015.97998046875,295500.0,505.7799987792969,508.30999755859375,505.67999267578125,507.760009765625,507.760009765625,214700.0
2013-11-26,2008.18994140625,2022.6600341796875,1998.9000244140625,2022.6400146484375,2022.6400146484375,275300.0,509.0400085449219,510.57000732421875,507.1499938964844,510.5400085449219,510.5400085449219,259400.0
2013-11-27,2016.280029296875,2028.81005859375,2010.8399658203125,2028.81005859375,2028.81005859375,284100.0,511.8800048828125,513.6400146484375,510.25,511.6499938964844,511.6499938964844,286800.0
2013-11-28,2039.72998046875,2047.6600341796875,2037.72998046875,2045.77001953125,2045.77001953125,276300.0,514.4099731445312,515.75,513.8200073242188,515.52001953125,515.52001953125,299600.0
2013-11-29,2044.8499755859375,2050.699951171875,2038.4599609375,2044.8699951171875,2044.8699951171875,245400.0,517.6099853515625,518.1900024414062,514.5499877929688,517.0599975585938,517.0599975585938,280400.0
2013-12-02,2050.449951171875,2052.8798828125,2029.0999755859375,2030.780029296875,2030.780029296875,229700.0,518.0900268554688,518.3400268554688,512.6900024414062,512.6900024414062,512.6900024414062,287200.0
2013-12-03,2023.6199951171875,2028.0699462890625,2008.550048828125,2009.3599853515625,2009.3599853515625,294900.0,512.219970703125,513.1300048828125,507.3599853515625,508.1600036621094,508.1600036621094,321200.0
2013-12-04,1998.68994140625,2006.7099609375,1986.800048828125,1986.800048828125,1986.800048828125,230300.0,507.5299987792969,510.3900146484375,504.5400085449219,506.2799987792969,506.2799987792969,301700.0
2013-12-05,1993.72998046875,1994.3199462890625,1971.43994140625,1984.77001953125,1984.77001953125,217700.0,507.32000732421875,508.29998779296875,504.70001220703125,506.32000732421875,506.32000732421875,247200.0
2013-12-06,1982.989990234375,1990.550048828125,1980.4000244140625,1980.4100341796875,1980.4100341796875,201900.0,506.239990234375,508.1199951171875,506.20001220703125,506.32000732421875,506.32000732421875,294700.0
2013-12-09,2000.52001953125,2003.969970703125,1997.5799560546875,2000.3800048828125,2000.3800048828125,230300.0,508.8900146484375,509.5299987792969,502.2200012207031,502.2300109863281,502.2300109863281,263200.0
2013-12-10,2000.030029296875,2001.3299560546875,1989.4100341796875,1993.449951171875,1993.449951171875,201000.0,502.8900146484375,503.4100036621094,495.82000732421875,497.7200012207031,497.7200012207031,304600.0
2013-12-11,1987.219970703125,2000.1500244140625,1972.8699951171875,1977.969970703125,1977.969970703125,231400.0,497.2699890136719,500.6400146484375,494.3900146484375,494.7799987792969,494.7799987792969,286300.0
2013-12-12,1966.43994140625,1970.510009765625,1958.989990234375,1967.9300537109375,1967.9300537109375,255100.0,492.30999755859375,496.0,492.2900085449219,495.6400146484375,495.6400146484375,283500.0
2013-12-13,1963.0400390625,1963.81005859375,1947.43994140625,1962.9100341796875,1962.9100341796875,234100.0,495.9800109863281,496.17999267578125,491.07000732421875,494.3599853515625,494.3599853515625,269000.0
2013-12-16,1960.5999755859375,1970.25,1956.6300048828125,1961.1500244140625,1961.1500244140625,213500.0,495.75,496.1600036621094,488.19000244140625,488.19000244140625,488.19000244140625,276800.0
2013-12-17,1977.93994140625,1979.6199951171875,1962.219970703125,1965.739990234375,1965.739990234375,253900.0,490.8900146484375,491.6000061035156,486.1499938964844,486.1499938964844,486.1499938964844,282700.0
2013-12-18,1971.8499755859375,1982.4200439453125,1966.1800537109375,1974.6300048828125,1974.6300048828125,258700.0,486.8299865722656,489.260009765625,483.80999755859375,485.6499938964844,485.6499938964844,291900.0
2013-12-19,1996.7900390625,1997.02001953125,1969.949951171875,1975.6500244140625,1975.6500244140625,255800.0,489.8299865722656,490.2200012207031,483.32000732421875,484.1700134277344,484.1700134277344,275600.0
2013-12-20,1973.1199951171875,1984.43994140625,1972.5899658203125,1983.3499755859375,1983.3499755859375,247100.0,484.7699890136719,488.4100036621094,483.8399963378906,488.4100036621094,488.4100036621094,265900.0
2013-12-23,1993.449951171875,2000.0699462890625,1989.0,1996.8900146484375,1996.8900146484375,223000.0,490.32000732421875,490.9599914550781,489.3999938964844,489.6300048828125,489.6300048828125,254500.0
2013-12-24,2000.239990234375,2007.3399658203125,1994.3399658203125,2001.5899658203125,2001.5899658203125,214700.0,491.5299987792969,491.8699951171875,490.1000061035156,491.0799865722656,491.0799865722656,268000.0
2013-12-26,2004.25,2009.9599609375,1997.3399658203125,1999.300048828125,1999.300048828125,230500.0,492.92999267578125,493.010009765625,488.8599853515625,488.8699951171875,488.8699951171875,276900.0
2013-12-27,1994.050048828125,2004.550048828125,1987.5799560546875,2002.280029296875,2002.280029296875,207800.0,490.0199890136719,496.79998779296875,489.5299987792969,496.7699890136719,496.7699890136719,262300.0
2013-12-30,2004.3199462890625,2011.3399658203125,1998.6099853515625,2011.3399658203125,2011.3399658203125,172200.0,498.4100036621094,500.04998779296875,497.5400085449219,499.989990234375,499.989990234375,234600.0
2014-01-02,2013.1099853515625,2013.8900146484375,1967.18994140625,1967.18994140625,1967.18994140625,207800.0,502.4100036621094,502.8699951171875,496.05999755859375,496.2799987792969,496.2799987792969,264300.0
2014-01-03,1963.719970703125,1964.6300048828125,1936.1500244140625,1946.1400146484375,1946.1400146484375,188500.0,496.6700134277344,499.3299865722656,493.7900085449219,499.3299865722656,499.3299865722656,295100.0
2014-01-06,1947.6199951171875,1961.8499755859375,1943.739990234375,1953.280029296875,1953.280029296875,193600.0,500.8599853515625,501.2900085449219,498.7300109863281,500.6199951171875,500.6199951171875,288700.0
2014-01-07,1947.6500244140625,1965.739990234375,1947.0799560546875,1959.43994140625,1959.43994140625,193000.0,500.4200134277344,505.0199890136719,500.4200134277344,504.8599853515625,504.8599853515625,332500.0
2014-01-08,1965.5,1966.949951171875,1950.02001953125,1958.9599609375,1958.9599609375,217100.0,507.54998779296875,510.6000061035156,506.4100036621094,509.7799987792969,509.7799987792969,368800.0
2014-01-09,1962.300048828125,1964.5899658203125,1946.1099853515625,1946.1099853515625,1946.1099853515625,276400.0,511.0,512.2999877929688,510.5400085449219,511.6000061035156,511.6000061035156,364000.0
2014-01-10,1949.530029296875,1956.969970703125,1931.1600341796875,1938.5400390625,1938.5400390625,263000.0,513.6799926757812,513.8900146484375,507.1099853515625,510.19000244140625,510.19000244140625,399600.0
2014-01-13,1947.3800048828125,1954.0699462890625,1942.8299560546875,1948.9200439453125,1948.9200439453125,267900.0,511.5899963378906,513.760009765625,511.5899963378906,512.9199829101562,512.9199829101562,375900.0
2014-01-14,1942.7900390625,1961.72998046875,1939.31005859375,1946.0699462890625,1946.0699462890625,244100.0,511.4800109863281,514.75,511.4100036621094,512.27001953125,512.27001953125,410700.0
2014-01-15,1956.4300537109375,1956.8399658203125,1945.8699951171875,1953.280029296875,1953.280029296875,250900.0,515.5599975585938,516.280029296875,514.1199951171875,515.969970703125,515.969970703125,414500.0
2014-01-16,1957.9100341796875,1965.27001953125,1955.7900390625,1957.3199462890625,1957.3199462890625,379600.0,518.5,518.9299926757812,517.3800048828125,517.8300170898438,517.8300170898438,404500.0
2014-01-17,1958.5,1962.6400146484375,1943.1300048828125,1944.47998046875,1944.47998046875,260900.0,519.0,519.1500244140625,515.4400024414062,518.0999755859375,518.0999755859375,389400.0
2014-01-20,1945.989990234375,1955.280029296875,1934.3800048828125,1953.780029296875,1953.780029296875,279500.0,519.3800048828125,520.5499877929688,516.9199829101562,519.989990234375,519.989990234375,357600.0
2014-01-21,1955.260009765625,1965.4300537109375,1949.56005859375,1963.8900146484375,1963.8900146484375,289300.0,521.260009765625,521.489990234375,519.6599731445312,520.989990234375,520.989990234375,426400.0
2014-01-22,1960.4599609375,1970.4200439453125,1959.5699462890625,1970.4200439453125,1970.4200439453125,243900.0,522.6099853515625,523.47998046875,521.2899780273438,523.0700073242188,523.0700073242188,428600.0
2014-01-23,1968.77001953125,1969.0400390625,1947.010009765625,1947.5899658203125,1947.5899658203125,229400.0,524.9099731445312,526.8200073242188,522.719970703125,522.719970703125,522.719970703125,447500.0
2014-01-24,1941.550048828125,1947.010009765625,1924.489990234375,1940.56005859375,1940.56005859375,279200.0,522.25,524.0,516.1900024414062,520.3099975585938,520.3099975585938,356100.0
2014-01-27,1905.9100341796875,1918.6800537109375,1899.760009765625,1910.3399658203125,1910.3399658203125,340400.0,509.1199951171875,511.3800048828125,507.4800109863281,507.510009765625,507.510009765625,517000.0
2014-01-28,1907.1800537109375,1919.260009765625,1904.050048828125,1916.9300537109375,1916.9300537109375,270500.0,508.5799865722656,509.7099914550781,502.8399963378906,509.2900085449219,509.2900085449219,453600.0
2014-01-29,1925.9300537109375,1941.7099609375,1925.52001953125,1941.1500244140625,1941.1500244140625,219900.0,512.1300048828125,515.25,512.1300048828125,515.2000122070312,515.2000122070312,389500.0
2014-02-03,1930.0899658203125,1931.81005859375,1917.6400146484375,1919.9599609375,1919.9599609375,229600.0,513.030029296875,515.4500122070312,511.19000244140625,513.6199951171875,513.6199951171875,421800.0
2014-02-04,1894.9599609375,1898.0799560546875,1885.530029296875,1886.8499755859375,1886.8499755859375,251000.0,506.6400146484375,507.9700012207031,505.1199951171875,507.55999755859375,507.55999755859375,451900.0
2014-02-05,1897.949951171875,1901.4000244140625,1888.469970703125,1891.3199462890625,1891.3199462890625,244000.0,511.1199951171875,511.8900146484375,505.6199951171875,505.6199951171875,505.6199951171875,448600.0
2014-02-06,1897.3499755859375,1910.9100341796875,1897.3499755859375,1907.8900146484375,1907.8900146484375,259400.0,507.5199890136719,510.6499938964844,507.5199890136719,509.8699951171875,509.8699951171875,570200.0
2014-02-07,1922.449951171875,1923.25,1910.9000244140625,1922.5,1922.5,273000.0,513.8400268554688,514.8699951171875,512.719970703125,514.4500122070312,514.4500122070312,317500.0
2014-02-10,1928.1300048828125,1928.3900146484375,1916.4000244140625,1923.300048828125,1923.300048828125,208000.0,517.4500122070312,518.47998046875,516.6300048828125,518.469970703125,518.469970703125,309000.0
2014-02-11,1924.449951171875,1935.2900390625,1920.550048828125,1932.06005859375,1932.06005859375,226400.0,520.1199951171875,520.510009765625,517.6799926757812,518.9000244140625,518.9000244140625,334400.0
2014-02-12,1942.22998046875,1942.22998046875,1933.5400390625,1935.8399658203125,1935.8399658203125,225400.0,522.280029296875,522.280029296875,519.9600219726562,520.6400146484375,520.6400146484375,363300.0
2014-02-13,1936.6199951171875,1944.72998046875,1924.3900146484375,1926.9599609375,1926.9599609375,187900.0,521.7899780273438,522.469970703125,520.260009765625,521.8200073242188,521.8200073242188,335900.0
2014-02-14,1930.1400146484375,1946.81005859375,1930.1400146484375,1940.280029296875,1940.280029296875,216600.0,523.9000244140625,524.7100219726562,522.3499755859375,522.5800170898438,522.5800170898438,304300.0
2014-02-17,1951.739990234375,1955.0400390625,1942.93994140625,1946.3599853515625,1946.3599853515625,215500.0,524.25,524.3699951171875,521.0499877929688,522.0,522.0,313000.0
2014-02-18,1946.8800048828125,1951.06005859375,1935.5999755859375,1946.9100341796875,1946.9100341796875,200400.0,523.7899780273438,525.6300048828125,523.1699829101562,525.4199829101562,525.4199829101562,317000.0
2014-02-19,1944.699951171875,1944.699951171875,1932.43994140625,1942.9300537109375,1942.9300537109375,213600.0,527.3300170898438,529.9099731445312,526.1199951171875,529.8699951171875,529.8699951171875,302700.0
2014-02-20,1932.9000244140625,1941.1300048828125,1927.530029296875,1930.5699462890625,1930.5699462890625,232300.0,530.280029296875,530.3499755859375,525.6799926757812,525.6900024414062,525.6900024414062,319000.0
2014-02-21,1948.030029296875,1957.8299560546875,1946.6800537109375,1957.8299560546875,1957.8299560546875,216300.0,528.47998046875,528.7999877929688,527.1500244140625,528.510009765625,528.510009765625,281100.0
2014-02-24,1958.06005859375,1961.4100341796875,1943.8599853515625,1949.050048828125,1949.050048828125,193800.0,530.3800048828125,530.97998046875,526.3400268554688,526.3400268554688,526.3400268554688,300700.0
2014-02-25,1958.300048828125,1964.8599853515625,1955.699951171875,1964.8599853515625,1964.8599853515625,226000.0,529.280029296875,529.3699951171875,527.6500244140625,528.6099853515625,528.6099853515625,300500.0
2014-02-26,1963.449951171875,1973.8800048828125,1955.9200439453125,1970.77001953125,1970.77001953125,209100.0,529.5900268554688,529.7899780273438,528.010009765625,529.22998046875,529.22998046875,350400.0
2014-02-27,1969.8499755859375,1980.3699951171875,1965.699951171875,1978.4300537109375,1978.4300537109375,201100.0,530.5,531.1500244140625,528.02001953125,528.3699951171875,528.3699951171875,342000.0
2014-02-28,1976.47998046875,1981.1500244140625,1972.6500244140625,1979.989990234375,1979.989990234375,252800.0,529.8599853515625,529.969970703125,527.510009765625,528.9600219726562,528.9600219726562,318000.0
2014-03-03,1967.9000244140625,1969.1600341796875,1955.1099853515625,1964.68994140625,1964.68994140625,222600.0,529.22998046875,530.6199951171875,526.27001953125,529.8599853515625,529.8599853515625,310000.0
2014-03-04,1954.5799560546875,1963.56005859375,1952.6099853515625,1954.1099853515625,1954.1099853515625,200400.0,528.1799926757812,532.5599975585938,528.0,531.5399780273438,531.5399780273438,288100.0
2014-03-05,1973.280029296875,1977.300048828125,1970.280029296875,1971.239990234375,1971.239990234375,197700.0,535.739990234375,536.989990234375,534.5900268554688,536.77001953125,536.77001953125,309500.0
2014-03-06,1973.6700439453125,1975.6199951171875,1968.1700439453125,1975.6199951171875,1975.6199951171875,193700.0,538.2899780273438,540.4000244140625,537.97998046875,540.3300170898438,540.3300170898438,333600.0
2014-03-07,1979.699951171875,1983.530029296875,1968.6600341796875,1974.6800537109375,1974.6800537109375,231600.0,542.5399780273438,544.0800170898438,542.5399780273438,543.760009765625,543.760009765625,330800.0
2014-03-10,1967.6300048828125,1967.6600341796875,1951.9599609375,1954.4200439453125,1954.4200439453125,214900.0,545.6300048828125,545.739990234375,541.8499755859375,542.1900024414062,542.1900024414062,314700.0
2014-03-11,1957.219970703125,1963.8699951171875,1951.199951171875,1963.8699951171875,1963.8699951171875,247500.0,544.8499755859375,547.6900024414062,544.8499755859375,547.6799926757812,547.6799926757812,332100.0
2014-03-12,1957.6700439453125,1958.0899658203125,1930.47998046875,1932.5400390625,1932.5400390625,329900.0,548.1199951171875,548.1900024414062,538.7899780273438,539.2999877929688,539.2999877929688,421100.0
2014-03-13,1940.3499755859375,1946.280029296875,1931.75,1934.3800048828125,1934.3800048828125,259600.0,542.2000122070312,547.52001953125,539.7999877929688,547.510009765625,547.510009765625,446400.0
2014-03-14,1916.0699462890625,1927.8900146484375,1913.6400146484375,1919.9000244140625,1919.9000244140625,254000.0,542.8699951171875,546.510009765625,542.4199829101562,544.27001953125,544.27001953125,406000.0
2014-03-17,1921.1500244140625,1928.4300537109375,1919.6099853515625,1927.530029296875,1927.530029296875,214900.0,545.3599853515625,546.3099975585938,535.5399780273438,535.8200073242188,535.8200073242188,373700.0
